row_id,budget,correct_selected_inspect_all,stable_selected_inspect_all,correct_selected_unique_mode,stable_selected_unique_mode,correct_selected_contrast_0.2,stable_selected_contrast_0.2,correct_selected_contrast_0.5,stable_selected_contrast_0.5,correct_selected_contrast_0.8,stable_selected_contrast_0.8,correct_selected_rank_0.05,stable_selected_rank_0.05,correct_selected_rank_0.01,stable_selected_rank_0.01,correct_selected_contrast_0.2_and_rank_0.05,stable_selected_contrast_0.2_and_rank_0.05,correct_selected_gap_0.05,stable_selected_gap_0.05
74,64,0.9,0.4,0.7333333333333333,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.23333333333333334
74,128,1.0,0.6333333333333333,1.0,0.6333333333333333,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.26666666666666666,0.13333333333333333
74,256,0.9666666666666667,0.6333333333333333,0.9333333333333333,0.6333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0
74,512,1.0,0.5333333333333333,0.9666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,64,1.0,0.6333333333333333,0.9333333333333333,0.6,0.26666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.6,0.4666666666666667
75,128,1.0,0.8,1.0,0.8,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.5666666666666667
75,256,1.0,0.9333333333333333,1.0,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6333333333333333,0.6333333333333333
75,512,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5666666666666667,0.23333333333333334,0.23333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334
76,64,1.0,0.5,0.9333333333333333,0.4666666666666667,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.2
76,128,1.0,0.43333333333333335,0.9333333333333333,0.36666666666666664,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.36666666666666664,0.06666666666666667
76,256,1.0,0.26666666666666666,0.9333333333333333,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
76,512,1.0,0.23333333333333334,0.9333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
77,64,1.0,0.8666666666666667,0.9333333333333333,0.8,0.5333333333333333,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5666666666666667,0.5333333333333333
77,128,1.0,0.9333333333333333,1.0,0.9333333333333333,0.5666666666666667,0.5666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.2,0.2,0.03333333333333333,0.03333333333333333,0.2,0.2,0.7666666666666667,0.7666666666666667
77,256,1.0,1.0,1.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.7,0.7,0.4,0.4,0.7,0.7,0.9666666666666667,0.9666666666666667
77,512,1.0,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,0.9,0.9,0.8666666666666667,0.8666666666666667,0.9666666666666667,0.9666666666666667
