algorithm,config_id,backend_name,execution_type,shots,num_qubits,optimization_level,transpiled_depth,result_id,source_file,row_id,cohort,output_width,k,target_group,register_aligned,candidate_correct,candidate,stored_dsr,n1,n2,contrast,pair_mass,top_mass,gap,rank_p,unique,target_mass,wrong_max_count,target_mean_signed,target_dsr,target_sum_signed,target_min_signed,target_coverage,target_min_count,target_max_count,pass_inspect_all,pass_unique_mode,pass_contrast_0.2,pass_contrast_0.5,pass_contrast_0.8,pass_rank_0.05,pass_rank_0.01,pass_contrast_0.2_and_rank_0.05,pass_gap_0.05
TELEPORTATION,payload_1,,AWS,10,1,,4007.0,arn:aws:braket:us-west-1:265556963705:quantum-task/97c6dafb-bc53-494d-b2eb-0d5c9da98d76,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1359,teleportation_hardware,1,1,singleton,True,1.0,0,0.2,6,4,0.2,1.0,0.6,0.2,0.75390625,True,0.6,4,0.2,0.2,0.2,0.2,1.0,6,6,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_1,,AWS,10,1,,4009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/4e6bc16e-5f28-4f75-b07b-091543960e1a,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1360,teleportation_hardware,1,1,singleton,True,1.0,0,0.6,8,2,0.6,1.0,0.8,0.6,0.109375,True,0.8,2,0.6,0.6,0.6,0.6,1.0,8,8,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_1,,AWS,10,1,,4011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/244e7cac-1721-4883-9133-d32b93b63479,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1361,teleportation_hardware,1,1,singleton,True,0.5,TIED,0.0,5,5,0.0,1.0,0.5,0.0,1.0,False,0.5,5,0.0,0.0,0.0,0.0,1.0,5,5,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_1,,AWS,10,1,,4013.0,arn:aws:braket:us-west-1:265556963705:quantum-task/814de604-232e-4132-8df5-89ff47e4c589,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1362,teleportation_hardware,1,1,singleton,True,1.0,0,0.8,9,1,0.8,1.0,0.9,0.8,0.021484375,True,0.9,1,0.8,0.8,0.8,0.8,1.0,9,9,True,True,True,True,True,True,False,True,True
TELEPORTATION,payload_1,,AWS,10,1,,4015.0,arn:aws:braket:us-west-1:265556963705:quantum-task/459e8f7b-de56-4bdf-bc28-cc97382425e8,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1363,teleportation_hardware,1,1,singleton,True,1.0,0,1.0,10,0,1.0,1.0,1.0,1.0,0.001953125,True,1.0,0,1.0,1.0,1.0,1.0,1.0,10,10,True,True,True,True,True,True,True,True,True
TELEPORTATION,payload_2,,AWS,10,2,,2007.0,arn:aws:braket:us-west-1:265556963705:quantum-task/c054cb12-405e-4e67-b654-32ee4978361c,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1364,teleportation_hardware,2,1,singleton,True,0.0,11,0.0,5,2,0.42857142857142855,0.7,0.5,0.3,0.453125,True,0.2,5,-0.42857142857142855,0.0,-0.42857142857142855,-0.42857142857142855,1.0,2,2,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,2007.0,arn:aws:braket:us-west-1:265556963705:quantum-task/b2b556a5-cd22-4337-b787-7ffac8c4f759,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1365,teleportation_hardware,2,1,singleton,True,0.0,11,0.0,6,2,0.5,0.8,0.6,0.4,0.2890625,True,0.2,6,-0.5,0.0,-0.5,-0.5,1.0,2,2,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,2009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/7f406990-a48d-4442-9e6c-112f2e931416,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1366,teleportation_hardware,2,1,singleton,True,1.0,00,0.25,5,3,0.25,0.8,0.5,0.2,0.7265625,True,0.5,3,0.25,0.25,0.25,0.25,1.0,5,5,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,2009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/1d184e13-195f-4ac7-abd6-8f0034f728c1,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1367,teleportation_hardware,2,1,singleton,True,0.5,TIED,0.0,3,3,0.0,0.6,0.3,0.0,1.0,False,0.3,3,0.0,0.0,0.0,0.0,1.0,3,3,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_2,,AWS,10,2,,2011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/146f589e-ce1a-4d57-bcce-50c9641814ea,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1368,teleportation_hardware,2,1,singleton,True,0.5,TIED,0.0,3,3,0.0,0.6,0.3,0.0,1.0,False,0.3,3,0.0,0.0,0.0,0.0,1.0,3,3,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_2,,AWS,10,2,,2011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/f8c25d19-f1b1-4264-ac5f-b56aa3778677,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1369,teleportation_hardware,2,1,singleton,True,0.0,11,0.0,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.3,4,-0.14285714285714285,0.0,-0.14285714285714285,-0.14285714285714285,1.0,3,3,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,1341.0,arn:aws:braket:us-west-1:265556963705:quantum-task/4294d022-7e21-429f-85f3-cc027f6f3a1e,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1370,teleportation_hardware,3,1,singleton,True,0.5,TIED,0.0,3,3,0.0,0.6,0.3,0.0,1.0,False,0.3,3,0.0,0.0,0.0,0.0,1.0,3,3,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_3,,AWS,10,3,,1343.0,arn:aws:braket:us-west-1:265556963705:quantum-task/12453bf7-934e-41dc-ba72-25f0c325b5cb,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1371,teleportation_hardware,3,1,singleton,True,0.0,011,0.0,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.0,4,-1.0,0.0,-1.0,-1.0,0.0,0,0,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,1343.0,arn:aws:braket:us-west-1:265556963705:quantum-task/126d6820-d806-45c5-ba2f-a174ff7e8490,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1372,teleportation_hardware,3,1,singleton,True,0.5,TIED,0.0,3,3,0.0,0.6,0.3,0.0,1.0,False,0.3,3,0.0,0.0,0.0,0.0,1.0,3,3,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_3,,AWS,10,3,,1343.0,arn:aws:braket:us-west-1:265556963705:quantum-task/4bcc3de9-17a0-4e72-8a34-406e64b865b6,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1373,teleportation_hardware,3,1,singleton,True,0.0,010,0.0,5,2,0.42857142857142855,0.7,0.5,0.3,0.453125,True,0.1,5,-0.6666666666666666,0.0,-0.6666666666666666,-0.6666666666666666,1.0,1,1,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,1345.0,arn:aws:braket:us-west-1:265556963705:quantum-task/b48527d8-c31a-4352-8180-0ea766e63e32,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1374,teleportation_hardware,3,1,singleton,True,0.0,001,0.0,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.3,4,-0.14285714285714285,0.0,-0.14285714285714285,-0.14285714285714285,1.0,3,3,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,1345.0,arn:aws:braket:us-west-1:265556963705:quantum-task/626dcda7-98c6-4205-ae2f-faa2137be8c7,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1375,teleportation_hardware,3,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/f1d55553-c315-4074-b268-d466fec4b261,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1376,teleportation_hardware,4,1,singleton,True,0.0,1011,0.0,3,2,0.2,0.5,0.3,0.1,1.0,True,0.2,3,-0.2,0.0,-0.2,-0.2,1.0,2,2,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_4,,AWS,10,4,,1011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/6cb37d1f-8c2d-4524-b48f-3fd64b6c6169,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1377,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/aaf1ac1e-2aba-4296-a481-1d1a72e303eb,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1378,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.0,2,-1.0,0.0,-1.0,-1.0,0.0,0,0,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/306198dc-616b-4d73-9665-b6b26829c33a,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1379,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,3,3,0.0,0.6,0.3,0.0,1.0,False,0.1,3,-0.5,0.0,-0.5,-0.5,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1013.0,arn:aws:braket:us-west-1:265556963705:quantum-task/7f70a4c6-e27d-4468-96ea-fde5e8863c69,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1380,teleportation_hardware,4,1,singleton,True,0.0,1011,0.0,4,2,0.3333333333333333,0.6,0.4,0.2,0.6875,True,0.1,4,-0.6,0.0,-0.6,-0.6,1.0,1,1,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_4,,AWS,10,4,,1013.0,arn:aws:braket:us-west-1:265556963705:quantum-task/0158ce6a-8097-4f44-b6e1-4de257839a04,experiment_results_dynamic_1-4_2000-2005_20250929_145308-updated.csv,1381,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_1,,AWS,10,1,,6005.0,arn:aws:braket:us-west-1:265556963705:quantum-task/fdd4298d-9c9d-4af3-bf3a-8806757c5e95,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1382,teleportation_hardware,1,1,singleton,True,1.0,0,1.0,10,0,1.0,1.0,1.0,1.0,0.001953125,True,1.0,0,1.0,1.0,1.0,1.0,1.0,10,10,True,True,True,True,True,True,True,True,True
TELEPORTATION,payload_1,,AWS,10,1,,6007.0,arn:aws:braket:us-west-1:265556963705:quantum-task/7deb0349-bb60-4ce0-bd3f-db221c1a280c,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1383,teleportation_hardware,1,1,singleton,True,1.0,0,0.2,6,4,0.2,1.0,0.6,0.2,0.75390625,True,0.6,4,0.2,0.2,0.2,0.2,1.0,6,6,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_1,,AWS,10,1,,6009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/f8c8e9b7-ab62-4e09-b2f4-112c5a439ae6,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1384,teleportation_hardware,1,1,singleton,True,1.0,0,0.8,9,1,0.8,1.0,0.9,0.8,0.021484375,True,0.9,1,0.8,0.8,0.8,0.8,1.0,9,9,True,True,True,True,True,True,False,True,True
TELEPORTATION,payload_1,,AWS,10,1,,6011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/7f8a864f-bcc5-4601-a3dc-77f6050218a2,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1385,teleportation_hardware,1,1,singleton,True,1.0,0,0.8,9,1,0.8,1.0,0.9,0.8,0.021484375,True,0.9,1,0.8,0.8,0.8,0.8,1.0,9,9,True,True,True,True,True,True,False,True,True
TELEPORTATION,payload_1,,AWS,10,1,,6013.0,arn:aws:braket:us-west-1:265556963705:quantum-task/39b5be8b-2fdf-480e-bf8a-ce16fdb5bb36,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1386,teleportation_hardware,1,1,singleton,True,1.0,0,0.6,8,2,0.6,1.0,0.8,0.6,0.109375,True,0.8,2,0.6,0.6,0.6,0.6,1.0,8,8,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_1,,AWS,10,1,,6015.0,arn:aws:braket:us-west-1:265556963705:quantum-task/64ecad62-7632-4925-b4e5-fabfa1b3dbb5,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1387,teleportation_hardware,1,1,singleton,True,1.0,0,0.8,9,1,0.8,1.0,0.9,0.8,0.021484375,True,0.9,1,0.8,0.8,0.8,0.8,1.0,9,9,True,True,True,True,True,True,False,True,True
TELEPORTATION,payload_2,,AWS,10,2,,3007.0,arn:aws:braket:us-west-1:265556963705:quantum-task/cac1b94f-74b5-4e52-a6ce-15c43b0fe71e,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1388,teleportation_hardware,2,1,singleton,True,1.0,00,0.2,6,4,0.2,1.0,0.6,0.2,0.75390625,True,0.6,4,0.2,0.2,0.2,0.2,1.0,6,6,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,3007.0,arn:aws:braket:us-west-1:265556963705:quantum-task/a83fd3ef-8b87-49ad-a35f-9770d6daca10,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1389,teleportation_hardware,2,1,singleton,True,1.0,00,0.142857,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.4,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4,4,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,3009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/2649fad6-20d4-4653-90f8-d94b6bab06e4,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1390,teleportation_hardware,2,1,singleton,True,0.0,11,0.0,6,2,0.5,0.8,0.6,0.4,0.2890625,True,0.2,6,-0.5,0.0,-0.5,-0.5,1.0,2,2,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,3009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/20716034-1486-4321-95c4-9c8385484e20,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1391,teleportation_hardware,2,1,singleton,True,0.0,11,0.0,5,4,0.1111111111111111,0.9,0.5,0.1,1.0,True,0.4,5,-0.1111111111111111,0.0,-0.1111111111111111,-0.1111111111111111,1.0,4,4,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,3011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/d3825030-8d4e-4855-bc10-b427d2dcd5ff,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1392,teleportation_hardware,2,1,singleton,True,0.0,11,0.0,7,2,0.5555555555555556,0.9,0.7,0.5,0.1796875,True,0.1,7,-0.75,0.0,-0.75,-0.75,1.0,1,1,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_2,,AWS,10,2,,3011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/0e264d28-73a2-41d0-afcb-2ce41911e1b1,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1393,teleportation_hardware,2,1,singleton,True,1.0,00,0.142857,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.4,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4,4,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,2009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/08e389c6-488e-4ecb-ae48-eb3bcf86f9b7,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1394,teleportation_hardware,3,1,singleton,True,0.0,010,0.0,5,3,0.25,0.8,0.5,0.2,0.7265625,True,0.0,5,-1.0,0.0,-1.0,-1.0,0.0,0,0,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,2009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/be6c7244-60b1-4151-99b6-9de61bb883dc,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1395,teleportation_hardware,3,1,singleton,True,0.0,010,0.0,3,2,0.2,0.5,0.3,0.1,1.0,True,0.2,3,-0.2,0.0,-0.2,-0.2,1.0,2,2,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,2009.0,arn:aws:braket:us-west-1:265556963705:quantum-task/563180c7-8e7f-442a-883e-e2500aa54565,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1396,teleportation_hardware,3,1,singleton,True,0.0,010,0.0,3,2,0.2,0.5,0.3,0.1,1.0,True,0.1,3,-0.5,0.0,-0.5,-0.5,1.0,1,1,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,2011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/017e58ad-b1bf-41f6-a262-349ea5560cdf,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1397,teleportation_hardware,3,1,singleton,True,0.0,111,0.0,3,2,0.2,0.5,0.3,0.1,1.0,True,0.1,3,-0.5,0.0,-0.5,-0.5,1.0,1,1,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,2011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/a6da372b-907f-44b7-adee-fce49247ba63,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1398,teleportation_hardware,3,1,singleton,True,0.0,110,0.0,3,2,0.2,0.5,0.3,0.1,1.0,True,0.1,3,-0.5,0.0,-0.5,-0.5,1.0,1,1,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_3,,AWS,10,3,,2011.0,arn:aws:braket:us-west-1:265556963705:quantum-task/df82fc59-c84b-4200-905a-84c161d75628,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1399,teleportation_hardware,3,1,singleton,True,1.0,000,0.428571,5,2,0.42857142857142855,0.7,0.5,0.3,0.453125,True,0.5,2,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,5,5,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_4,,AWS,10,4,,1511.0,arn:aws:braket:us-west-1:265556963705:quantum-task/7f098fa2-d0ea-4b7e-8175-9c070771b977,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1400,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1511.0,arn:aws:braket:us-west-1:265556963705:quantum-task/5c9142eb-5960-4b13-bbbd-2034e4231bde,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1401,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,3,3,0.0,0.6,0.3,0.0,1.0,False,0.0,3,-1.0,0.0,-1.0,-1.0,0.0,0,0,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1511.0,arn:aws:braket:us-west-1:265556963705:quantum-task/b2bb82b2-7ce4-4616-b2bb-ce470a60b7bb,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1402,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.0,2,-1.0,0.0,-1.0,-1.0,0.0,0,0,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1511.0,arn:aws:braket:us-west-1:265556963705:quantum-task/43a512f8-c204-41f9-a9bd-e01bd7dfb097,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1403,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1513.0,arn:aws:braket:us-west-1:265556963705:quantum-task/a8dd8ddd-324f-4646-8582-c28eaa3c826b,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1404,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_4,,AWS,10,4,,1513.0,arn:aws:braket:us-west-1:265556963705:quantum-task/cd43c0ff-cbc5-4a86-bd30-ee96b7366442,experiment_results_dynamic_1-4_3000-3005_20250929_151336.csv-updated.csv,1405,teleportation_hardware,4,1,singleton,True,0.0,TIED,0.0,2,2,0.0,0.4,0.2,0.0,1.0,False,0.1,2,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,1,1,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_1,rigetti_ankaa_3,QBRAID,10,1,,1011.0,rigetti_ankaa_3-cmarquezb-qjob-tno5hbft5etrcbc2xmct,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1406,teleportation_hardware,1,1,singleton,False,1.0,0,0.4,7,3,0.4,1.0,0.7,0.4,0.34375,True,0.7,3,0.4,0.4,0.4,0.4,1.0,7,7,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_1,rigetti_ankaa_3,QBRAID,10,1,,1013.0,rigetti_ankaa_3-cmarquezb-qjob-kvovsicp39qlk0kpwon6,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1407,teleportation_hardware,1,1,singleton,False,0.5,TIED,0.0,5,5,0.0,1.0,0.5,0.0,1.0,False,0.5,5,0.0,0.0,0.0,0.0,1.0,5,5,True,False,False,False,False,False,False,False,False
TELEPORTATION,payload_1,rigetti_ankaa_3,QBRAID,10,1,,1015.0,rigetti_ankaa_3-cmarquezb-qjob-4qh8ymupecwnongp6mbj,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1408,teleportation_hardware,1,1,singleton,False,1.0,0,0.2,6,4,0.2,1.0,0.6,0.2,0.75390625,True,0.6,4,0.2,0.2,0.2,0.2,1.0,6,6,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_1,rigetti_ankaa_3,QBRAID,10,1,,1017.0,rigetti_ankaa_3-cmarquezb-qjob-ngmykql7arnz3ogo08z7,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1409,teleportation_hardware,1,1,singleton,False,1.0,0,0.8,9,1,0.8,1.0,0.9,0.8,0.021484375,True,0.9,1,0.8,0.8,0.8,0.8,1.0,9,9,True,True,True,True,True,True,False,True,True
TELEPORTATION,payload_1,rigetti_ankaa_3,QBRAID,10,1,,1019.0,rigetti_ankaa_3-cmarquezb-qjob-f79czoz4l31qiqx5rviw,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1410,teleportation_hardware,1,1,singleton,False,1.0,0,0.6,8,2,0.6,1.0,0.8,0.6,0.109375,True,0.8,2,0.6,0.6,0.6,0.6,1.0,8,8,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_1,rigetti_ankaa_3,QBRAID,10,1,,1021.0,rigetti_ankaa_3-cmarquezb-qjob-mmwa9lh8ibc2z32lp8jx,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1411,teleportation_hardware,1,1,singleton,False,1.0,0,0.6,8,2,0.6,1.0,0.8,0.6,0.109375,True,0.8,2,0.6,0.6,0.6,0.6,1.0,8,8,True,True,True,True,False,False,False,False,True
TELEPORTATION,payload_2,rigetti_ankaa_3,QBRAID,10,2,,513.0,rigetti_ankaa_3-cmarquezb-qjob-6mfvwnb0b4vy39w5nqo7,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1412,teleportation_hardware,2,1,singleton,False,0.0,11,0.0,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.1,4,-0.6,0.0,-0.6,-0.6,1.0,1,1,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_2,rigetti_ankaa_3,QBRAID,10,2,,513.0,rigetti_ankaa_3-cmarquezb-qjob-pc65l47gyxnqubu3gd6v,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1413,teleportation_hardware,2,1,singleton,False,1.0,00,0.428571,5,2,0.42857142857142855,0.7,0.5,0.3,0.453125,True,0.5,2,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,5,5,True,True,True,False,False,False,False,False,True
TELEPORTATION,payload_2,rigetti_ankaa_3,QBRAID,10,2,,515.0,rigetti_ankaa_3-cmarquezb-qjob-4htwdjxeq3mrt506fopm,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1414,teleportation_hardware,2,1,singleton,False,1.0,00,0.142857,4,3,0.14285714285714285,0.7,0.4,0.1,1.0,True,0.4,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4,4,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_2,rigetti_ankaa_3,QBRAID,10,2,,515.0,rigetti_ankaa_3-cmarquezb-qjob-qqj2c5bv8l7xjxu3sptp,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1415,teleportation_hardware,2,1,singleton,False,0.0,11,0.0,5,4,0.1111111111111111,0.9,0.5,0.1,1.0,True,0.4,5,-0.1111111111111111,0.0,-0.1111111111111111,-0.1111111111111111,1.0,4,4,True,True,False,False,False,False,False,False,True
TELEPORTATION,payload_2,rigetti_ankaa_3,QBRAID,10,2,,517.0,rigetti_ankaa_3-cmarquezb-qjob-jnjfkzn57wjp76bkofo2,experiment_results_dynamic_1-4_500-505_20250902_164443_updated.csv,1416,teleportation_hardware,2,1,singleton,False,1.0,00,0.111111,5,4,0.1111111111111111,0.9,0.5,0.1,1.0,True,0.5,4,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,5,5,True,True,False,False,False,False,False,False,True
